sha256,representative_path,active_script_group,active_closure_group,active_copy_count,all_copy_count,disposition,candidate_ids,basis,measurement_method,authority,source_metadata_role,static_flags,review_depth
bd84de0490f675f5916b4715efa1e9160e6faacebab8cc40c91bb210eeed9fed,submodules/yss-harness-dev-agent/scripts/lib/digital-human-roles.mjs,True,False,4,5,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
bdea371c2806c16505c445cff2e2de11fc49ba913f3fbb43368f7d841d9b0139,scripts/verify-approval-record,True,False,2,2,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
bdefe1b626f10944040a989a64dfc21b055648d5622155d8a56e48bb46aa9420,scripts/run-template-verification,True,False,2,2,candidate,P03,直接引用源码已人工核对,见关联候选验证设计,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
be52ecb41ea601e8150359e8d7e7701f9f39157ab70ba0279d6fdd9e7f991d31,submodules/yss-harness-dev-agent/.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,True,False,3,9,candidate-caller,P09,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
be7bec22ffebb014a51818bba403c726ece9fad33e35a9296414d00e403b13ac,scripts/lib/user-decision.mjs,True,False,7,7,candidate-caller,P01,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
bee5286c0c0155c6962018e16f7f13e5e0317226a88bf263449bb38ae2b872c7,scripts/cache-template-commit,True,False,2,2,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
bfaac521bfaea95b395f4cdae13ad6f3b48bda7ba62ed09b9031d5e259a70b96,submodules/yss-harness-design-agent/scripts/verify-scaffold-generator-scenarios,True,False,1,1,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
bfc30b277fe0998e836fe0d1c263d7cf535455b5699341cdefd3cd7092d4a14f,submodules/yss-harness-dev-agent/scripts/verify-scaffold-generator-scenarios,True,False,4,4,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
c14e5bd28256fb330e080ac3cda591f83a6b710bbca12a30c8bf6e1ef9371114,submodules/yss-harness-backend-agent/scripts/verify-frontend-implementation-evidence,True,False,1,1,candidate-caller,P01,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
c1b1da941a0735254a986f9bc3b2aabaa7e3bc0fcd3437f40852591ffab50c8c,submodules/yss-harness-backend-agent/scripts/verify-repository-scope-scenarios,True,False,1,1,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": true, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
c278dddfce2b19d143298dc9496a7f2d36d213ff0b62ceadfba0883a74cfd9e1,.agents/skills/llm-wiki/scripts/advise.mjs,True,False,8,34,static-no-confirmed-hotspot,,已核对本地manifest/wiki读取与hash，非默认Plan流转；按wiki页面/文件规模再采样,只读源码抽样核对；隔离真实输入计时；若关联候选则采用其验证设计,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
c2c6b9dd931a36bdf0fe728b3697b002bbea0802e99af73a4705666e1fe97468,scripts/lib/template-commit-cache.mjs,True,False,2,2,candidate,P11,直接引用源码已人工核对,见关联候选验证设计,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
c2f3da3f177d9922d33b40933c981df7b13b80f2fc7eedaa9231b1d7564841c8,.agents/skills/llm-wiki/scripts/lint-wikilinks.test.mjs,True,False,8,34,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,test,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
c3642cbed49dd5c01befa8d7a0fe25dc7b05c9d7b69d707b05aee4531332489f,submodules/yss-harness-dev-agent/scripts/lib/entry-alignment.mjs,True,False,2,2,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
c36aac74b154d63d737c530dd45ae9d16781ebc61b66588dc1b380192d49f6a4,.template-source/cli-core/build.mjs,False,True,3,3,candidate,"P07,P08",直接引用源码已人工核对,见关联候选验证设计,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": true, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
c6411cf43f0d7decda37c87b070c9ebcfdde1223a1ecb6c4b8a7bc890ab36f42,submodules/yss-harness-dev-agent/scripts/verify-instance-distribution-scenarios,True,False,2,3,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
c755a6b4c912e21d3bbd3d77c76be3cb64c7a192b426da8f0c4e71b7ec1de8d1,scripts/verify-grill-with-docs-context-scenarios,True,False,4,4,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
cd5e3a3e8409340f78e68b2f1eabf4e1a80c026ffc2923e828ee5e2f3c4d014a,submodules/yss-harness-dev-agent/scripts/lib/approval-record.mjs,True,False,6,7,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
cd623cb5d27790f446b450e39c4dc4d9a25e308e1f05199c6d77209e90290aaa,submodules/yss-harness-frontend-agent/scripts/node-verify-lifecycle-registry.mjs,True,False,1,1,candidate-caller,P01,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
cda4979c8e9e973a7f32bb454439f515afc3f8bf87f642ecf2e54686454b7d49,.agents/skills/archify/scripts/yss-safe-deliver.mjs,True,False,6,26,external-runtime-needs-input,,已核对调用独立renderers/archify入口；需要具体IR与输出fixture，不能从shell标记推断瓶颈,只读源码抽样核对；隔离真实输入计时；若关联候选则采用其验证设计,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
cebb510adcc1f54c76706d516a9df49cce8a5eecb6769d30546b085376c93d89,scripts/repository-scope-policy,True,False,7,8,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
cf9477e3f3d9487b81dfa72198f7d8f84c05487f9aa455fac6f843e7d03a9b35,scripts/verify-business-language-scenarios,True,False,2,2,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
d08f22569958a1f358e8157252831ff0673ed9a32612b46ff8c4d336c538385b,submodules/create-yss-harness-dev/scripts/sync-template.js,True,False,1,1,candidate-caller,P04,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
d0ac0b39bbfe6cce2f3b0baf122c9ff98e69d91563bc5d84e979fd9b1b73f679,scripts/verify-digital-human-task-package,True,False,8,9,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
d166ade395c46fbe795b6f86eb29a5de5e4ff5593ef44255aabebf7736627f0d,scripts/verify-openapi-json-handoff-scenarios,True,False,7,8,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
d1f2d6438eaf82a8674c4252d9907ee4f22ce76a802484aea268da32a64fcd14,.template-source/tooling/node/vendor-entry-yaml.mjs,False,True,2,2,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
d2819e54d576eb65238f6147df4941b7ea695555f262055f4c045eefdce8e249,submodules/yss-harness-design-agent/scripts/lib/lifecycle-transition.mjs,True,False,2,2,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
d28604c02a70f4d0a29b24ce65c13dbadf1df12a54ef61636115b73a7f774fe5,scripts/lib/skill-registry.mjs,True,False,2,2,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
d34739075cc5d436ce671c1587189bdf2ddda1f419cfee0733ea2b6af222abfc,.agents/skills/yss-design-system/scripts/validate-frontmatter.test.mjs,True,False,7,36,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,test,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
d45d01c0cc3aeff05ff58023d9120b306155f14f2875be9c57fe518e02a75d2f,scripts/lib/first-slice-architecture.mjs,True,False,6,6,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
d47b083a8ec56c5173ba21cd41ab7c6bf96543e09ff333fe7f67de61ffe3565e,scripts/lib/skill-supply-chain.mjs,True,False,2,2,candidate,P04,直接引用源码已人工核对,见关联候选验证设计,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
d4d571d9e680e1b47ca89ddc7046f543be96965fb55e801b25b8dbe62b427b5a,submodules/yss-harness-frontend-agent/scripts/lib/openapi-wire-source.mjs,True,False,1,1,external-runtime-needs-input,,可能外部访问/更新入口，需具体参数与本地注入fixture,本轮不触发真实外部动作；区分cache/timeout与服务耗时,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": true, ""tree_io"": false, ""network"": true, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
d60339fe40bb00463e69cbf0d40f19f5457a463ace5c2925a7201d62a8bd0780,scripts/lib/task-package.mjs,True,False,2,2,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
d627bd76714dabe70afaea55ddb80b568449c9f0cc6a0e5eb542d4c373da05bf,scripts/verify-template-fast,True,False,8,9,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
d63e3d2272fb45c0faa52ba07c2ca3ce09cb4ab0ccabb2e821085c74ad6b4e48,.agents/skills/yss-antd-design/scripts/validate-frontmatter.mjs,True,False,7,33,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
d7bb72644eb9a5eebeddad4c7b7741e9cb99c823f3c1eafffb83f9ec5371f880,scripts/generate-yss-skill-boundaries,True,False,6,6,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
d9c0d687dd00194476eba96db6d2ec8b35339f612242f0e99a49a68cd775b856,.agents/skills/yss-ddd-scaffold-generator/scripts/generate_scaffold.mjs,True,False,2,9,candidate-caller,"P01,P09",命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
dab8d6fadb66bb0702cabba10b0183c15a5ffa911bd346820797f5239a3dc931,scripts/lib/scenario-checks.mjs,True,False,2,2,fixture-test-only,,测试检查/合成Git仓工具，按实际回归场景测量，不独立产品基准,只读源码抽样核对；隔离真实输入计时；若关联候选则采用其验证设计,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
dbbb11d92749c069ad6802956acdedb8f645e2e3d4f157ca861fa5d2d1b77449,submodules/yss-harness-dev-agent/.agents/skills/yss-prototype-stage/scripts/prototype-contract.mjs,True,False,5,17,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
dbecc9cd42f6e6a17a232021b2be22d023908e4d9fef3c6879137ce01f40f7eb,.agents/skills/yss-layered-mvc-scaffold-generator/scripts/generate_scaffold.mjs,True,False,2,8,candidate-caller,"P01,P09",命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": true, ""network"": true, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
df2a4c298916d29c5bc71ff35dd5174d36b63057974f9f97516e6df08a0c230d,submodules/create-yss-harness-backend/scripts/verify-bundle.mjs,True,False,2,2,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
e15d4edee0f79302715eab4dabe9082702890ded809e4cbf965374c387cde6b5,scripts/verify-plan-spec-entry,True,False,4,4,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
e1c499523283d992621a9e84764e2e3d1d3a85edb065e27242680a83b9a12201,submodules/yss-harness-dev-agent/scripts/verify-lifecycle-checkpoint,True,False,4,5,candidate-caller,P01,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
e1c5bcc4075048dcecb6aa2e4c29c30b69ba9799cac712ab03de4d599a133a5a,.template-source/scripts/verify-cli-upgrade.mjs,True,False,1,1,candidate-caller,P04,命中候选函数/调用链；可能含字符串/注释，非独立瓶颈证明,沿实际调用链归因，见候选设计；不要据regex删除检查,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
e2856faf2b6aacdf68472540521c20a56a8aa519812d2ed12a5b996f37be4464,submodules/yss-harness-backend-agent/scripts/fixtures/strategic-handoff/fixture.mjs,True,False,1,1,fixture-test-only,,测试数据/服务/生成fixture，非普通产品流转入口,随调用它的场景测fixture准备/清理；不当独立业务基准,unknown-unless-candidate-explicitly-establishes-source,fixture,"{""process_spawn"": false, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
e3590656ee15a107ab383a20e08a6e6e1b774d4dbc3d19aee159e8ed9329c6f7,.template-source/cli-core/bundle.mjs,False,True,3,3,candidate,P08,直接引用源码已人工核对,见关联候选验证设计,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
e44a87e62ca84e26a03765dd285d0e06dfce932535e34de6ff0f26184a9967bd,submodules/yss-harness-frontend-agent/scripts/verify-template-verification-scenarios,True,False,1,1,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
e5d803983d32a4919251f06121f8acf5d6a5ef8a9a506ebdd8095e97d18e552c,submodules/yss-harness-dev-agent/scripts/verify-entry-alignment,True,False,4,4,static-no-confirmed-hotspot,,词法/路径分类，未证明性能正常,按真实调用频率与输入规模采样；有证据再扩大分析,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
e5de65d74a51129a277e6b06308b1770b81d7fbe4803cf7522d81f64fea4d49d,.agents/skills/llm-wiki/scripts/lint-wikilinks.mjs,True,False,8,34,static-no-confirmed-hotspot,,已核对本地manifest/wiki读取与hash，非默认Plan流转；按wiki页面/文件规模再采样,只读源码抽样核对；隔离真实输入计时；若关联候选则采用其验证设计,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
e7083a3a10e8fccabec27c8b29299ce914339ecbbd68c22d3d1358f88c8b2f73,scripts/generate-lifecycle-artifacts,True,False,8,9,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
e795ea29dd3af160607cb3fb9d9f02ea7de2441411cf473474b099f9ed74054e,scripts/verify-subagent-task-package-scenarios,True,False,2,2,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
e80cb646e35201d721e5de834f1fb245e5cca5243bef3799700dde5963a19090,scripts/verify-template-cache-scenarios,True,False,2,2,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": true, ""network"": false, ""mutation"": true, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
e82652459dd794386545743adc783c6e60f0858ec0ed776f959715e3d4597048,.agents/skills/yss-mvc-scaffold-generator/scripts/verify_project.mjs,True,False,2,8,static-no-confirmed-hotspot,,已核对这里是文件/Git状态验证，不执行真实Maven；不要因spawn误归依赖下载,只读源码抽样核对；隔离真实输入计时；若关联候选则采用其验证设计,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
e931ce3cb0a36da7f463e33a4a2f2ede55a8a48dc18fc9eca245ff7cd15dcd35,.agents/skills/yss-mvc-scaffold-generator/scripts/lib/runtime.mjs,True,False,2,8,static-no-confirmed-hotspot,,已核对这里是文件/Git状态验证，不执行真实Maven；不要因spawn误归依赖下载,只读源码抽样核对；隔离真实输入计时；若关联候选则采用其验证设计,unknown-unless-candidate-explicitly-establishes-source,library,"{""process_spawn"": true, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
e96562d48fffb9f39542cfed2f649936031df65e76efe1b834f8c4592befe68c,submodules/yss-harness-design-agent/scripts/verify-harness-profile-scenarios,True,False,2,2,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
eab284837108e38405a449f6ee5029cc418506ca111a04fa80db28eefe136aab,submodules/yss-harness-dev-agent/scripts/verify-lifecycle-transition-scenarios,True,False,3,3,fixture-test-only,,断言/回归入口；是否启动真实环境需沿callee区分,隔离执行对应测试，区分mock/真实构建/外部资源,unknown-unless-candidate-explicitly-establishes-source,cli,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": true}",manual-candidate-or-automatic-classification-not-function-level-proof
ec89ff0bc282f975ddc5f52c0ccf3907c295293955bd8510fb34c2ca7374dbbf,scripts/verify-skill-registry,True,False,8,9,wrapper-follow-callee,,短包装/重导出入口；主要成本落在callee,计入口启动开销并追踪实际callee，保留兼容入口,unknown-unless-candidate-explicitly-establishes-source,wrapper,"{""process_spawn"": false, ""tree_io"": false, ""network"": false, ""mutation"": false, ""sleep"": false, ""loop"": false}",manual-candidate-or-automatic-classification-not-function-level-proof
